id,generic_type,specific_type,class
dbpedia_9351,dbo:Agent,dbo:PoliticalParty,0
dbpedia_9351,dbo:Agent,dbo:Organisation,1
dbpedia_9351,dbo:Agent,dbo:Family,0
dbpedia_9351,dbo:Agent,dbo:Agent,1
dbpedia_9351,dbo:Agent,dbo:Disease,0
dbpedia_11226,dbo:Biomolecule,dbo:Protein,1
dbpedia_11226,dbo:Biomolecule,dbo:Protein,0
dbpedia_11226,dbo:Biomolecule,dbo:Biomolecule,1
dbpedia_11226,dbo:Biomolecule,dbo:River,0
dbpedia_15727,dbo:Agent,dbo:Politician,1
dbpedia_15727,dbo:Agent,dbo:Architect,0
dbpedia_15727,dbo:Agent,dbo:Person,1
dbpedia_15727,dbo:Agent,dbo:Family,0
dbpedia_15727,dbo:Agent,dbo:Agent,1
dbpedia_15727,dbo:Agent,dbo:Holiday,0
dbpedia_3598,dbo:Agent,dbo:Band,1
dbpedia_3598,dbo:Agent,dbo:PoliticalParty,0
dbpedia_3598,dbo:Agent,dbo:Group,1
dbpedia_3598,dbo:Agent,dbo:SportsTeam,0
dbpedia_3598,dbo:Agent,dbo:Organisation,1
dbpedia_3598,dbo:Agent,dbo:Family,0
dbpedia_3598,dbo:Agent,dbo:Agent,1
dbpedia_3598,dbo:Agent,dbo:BaseballTeam,0
dbpedia_22135,dbo:Agent,dbo:Band,1
dbpedia_22135,dbo:Agent,dbo:Architect,0
dbpedia_22135,dbo:Agent,dbo:Person,1
dbpedia_22135,dbo:Agent,dbo:Family,0
dbpedia_22135,dbo:Agent,dbo:Agent,1
dbpedia_22135,dbo:Agent,dbo:Disease,0
dbpedia_5662,dbo:Award,dbo:Award,1
dbpedia_5662,dbo:Award,dbo:Flag,0
dbpedia_17305,dbo:Agent,dbo:Person,1
dbpedia_17305,dbo:Agent,dbo:Family,0
dbpedia_17305,dbo:Agent,dbo:Agent,1
dbpedia_17305,dbo:Agent,dbo:Work,0
dbpedia_23531,dbo:Work,dbo:Book,1
dbpedia_23531,dbo:Work,dbo:Play,0
dbpedia_23531,dbo:Work,dbo:WrittenWork,1
dbpedia_23531,dbo:Work,dbo:Website,0
dbpedia_23531,dbo:Work,dbo:Work,1
dbpedia_23531,dbo:Work,dbo:Location,0
dbpedia_17511,dbo:Work,dbo:Newspaper,1
dbpedia_17511,dbo:Work,dbo:AcademicJournal,0
dbpedia_17511,dbo:Work,dbo:PeriodicalLiterature,1
dbpedia_17511,dbo:Work,dbo:Play,0
dbpedia_17511,dbo:Work,dbo:WrittenWork,1
dbpedia_17511,dbo:Work,dbo:Website,0
dbpedia_17511,dbo:Work,dbo:Work,1
dbpedia_17511,dbo:Work,dbo:RecordLabel,0
dbpedia_14759,dbo:Agent,dbo:Person,1
dbpedia_14759,dbo:Agent,dbo:Family,0
dbpedia_14759,dbo:Agent,dbo:Agent,1
dbpedia_14759,dbo:Agent,dbo:PersonFunction,0
dbpedia_22961,dbo:Agent,dbo:OfficeHolder,1
dbpedia_22961,dbo:Agent,dbo:Architect,0
dbpedia_22961,dbo:Agent,dbo:Person,1
dbpedia_22961,dbo:Agent,dbo:Family,0
dbpedia_22961,dbo:Agent,dbo:Agent,1
dbpedia_22961,dbo:Agent,dbo:EthnicGroup,0
dbpedia_5194,dbo:Activity,dbo:BoardGame,1
dbpedia_5194,dbo:Activity,dbo:BoardGame,0
dbpedia_5194,dbo:Activity,dbo:Game,1
dbpedia_5194,dbo:Activity,dbo:Game,0
dbpedia_5194,dbo:Activity,dbo:Activity,1
dbpedia_5194,dbo:Activity,dbo:Country,0
dbpedia_14246,dbo:Agent,dbo:Person,1
dbpedia_14246,dbo:Agent,dbo:Family,0
dbpedia_14246,dbo:Agent,dbo:Agent,1
dbpedia_14246,dbo:Agent,dbo:UnitOfWork,0
dbpedia_19846,dbo:Location,dbo:Country,1
dbpedia_19846,dbo:Location,dbo:Department,0
dbpedia_19846,dbo:Location,dbo:PopulatedPlace,1
dbpedia_19846,dbo:Location,dbo:SkiResort,0
dbpedia_19846,dbo:Location,dbo:Place,1
dbpedia_19846,dbo:Location,dbo:CelestialBody,0
dbpedia_19846,dbo:Location,dbo:Location,1
dbpedia_19846,dbo:Location,dbo:AnatomicalStructure,0
dbpedia_20785,dbo:Agent,dbo:Company,1
dbpedia_20785,dbo:Agent,dbo:PoliticalParty,0
dbpedia_20785,dbo:Agent,dbo:Organisation,1
dbpedia_20785,dbo:Agent,dbo:Family,0
dbpedia_20785,dbo:Agent,dbo:Agent,1
dbpedia_20785,dbo:Agent,dbo:MeanOfTransportation,0
dbpedia_11283,dbo:Location,dbo:City,1
dbpedia_11283,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_11283,dbo:Location,dbo:Settlement,1
dbpedia_11283,dbo:Location,dbo:Department,0
dbpedia_11283,dbo:Location,dbo:PopulatedPlace,1
dbpedia_11283,dbo:Location,dbo:SkiResort,0
dbpedia_11283,dbo:Location,dbo:Place,1
dbpedia_11283,dbo:Location,dbo:CelestialBody,0
dbpedia_11283,dbo:Location,dbo:Location,1
dbpedia_11283,dbo:Location,dbo:University,0
dbpedia_4069,dbo:Award,dbo:Award,1
dbpedia_4069,dbo:Award,dbo:BaseballTeam,0
dbpedia_1589,dbo:ChemicalSubstance,dbo:ChemicalCompound,1
dbpedia_1589,dbo:ChemicalSubstance,dbo:Mineral,0
dbpedia_1589,dbo:ChemicalSubstance,dbo:ChemicalSubstance,1
dbpedia_1589,dbo:ChemicalSubstance,dbo:TopicalConcept,0
dbpedia_14299,dbo:Agent,dbo:Person,1
dbpedia_14299,dbo:Agent,dbo:Family,0
dbpedia_14299,dbo:Agent,dbo:Agent,1
dbpedia_14299,dbo:Agent,dbo:SoccerPlayer,0
dbpedia_23481,dbo:Work,dbo:TelevisionEpisode,1
dbpedia_23481,dbo:Work,dbo:Website,0
dbpedia_23481,dbo:Work,dbo:Work,1
dbpedia_23481,dbo:Work,dbo:Person,0
dbpedia_822,dbo:Agent,dbo:Person,1
dbpedia_822,dbo:Agent,dbo:Family,0
dbpedia_822,dbo:Agent,dbo:Agent,1
dbpedia_822,dbo:Agent,dbo:Biomolecule,0
dbpedia_5497,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_5497,dbo:TopicalConcept,dbo:TimePeriod,0
dbpedia_5497,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_5497,dbo:TopicalConcept,dbo:Name,0
dbpedia_15510,dbo:Agent,dbo:Person,1
dbpedia_15510,dbo:Agent,dbo:Family,0
dbpedia_15510,dbo:Agent,dbo:Agent,1
dbpedia_15510,dbo:Agent,dbo:Flag,0
dbpedia_14577,dbo:ChemicalSubstance,dbo:ChemicalCompound,1
dbpedia_14577,dbo:ChemicalSubstance,dbo:Mineral,0
dbpedia_14577,dbo:ChemicalSubstance,dbo:ChemicalSubstance,1
dbpedia_14577,dbo:ChemicalSubstance,dbo:Holiday,0
dbpedia_5108,dbo:Agent,dbo:Company,1
dbpedia_5108,dbo:Agent,dbo:PoliticalParty,0
dbpedia_5108,dbo:Agent,dbo:Organisation,1
dbpedia_5108,dbo:Agent,dbo:Family,0
dbpedia_5108,dbo:Agent,dbo:Agent,1
dbpedia_5108,dbo:Agent,dbo:PersonFunction,0
dbpedia_11250,dbo:Agent,dbo:Person,1
dbpedia_11250,dbo:Agent,dbo:Family,0
dbpedia_11250,dbo:Agent,dbo:Agent,1
dbpedia_11250,dbo:Agent,dbo:CollegeCoach,0
dbpedia_19554,dbo:Agent,dbo:MusicalArtist,1
dbpedia_19554,dbo:Agent,dbo:Actor,0
dbpedia_19554,dbo:Agent,dbo:Artist,1
dbpedia_19554,dbo:Agent,dbo:Architect,0
dbpedia_19554,dbo:Agent,dbo:Person,1
dbpedia_19554,dbo:Agent,dbo:Family,0
dbpedia_19554,dbo:Agent,dbo:Agent,1
dbpedia_19554,dbo:Agent,dbo:Holiday,0
dbpedia_20630,dbo:Agent,dbo:OfficeHolder,1
dbpedia_20630,dbo:Agent,dbo:Architect,0
dbpedia_20630,dbo:Agent,dbo:Person,1
dbpedia_20630,dbo:Agent,dbo:Family,0
dbpedia_20630,dbo:Agent,dbo:Agent,1
dbpedia_20630,dbo:Agent,dbo:PersonFunction,0
dbpedia_20528,dbo:Agent,dbo:Company,1
dbpedia_20528,dbo:Agent,dbo:PoliticalParty,0
dbpedia_20528,dbo:Agent,dbo:Organisation,1
dbpedia_20528,dbo:Agent,dbo:Family,0
dbpedia_20528,dbo:Agent,dbo:Agent,1
dbpedia_20528,dbo:Agent,dbo:OfficeHolder,0
dbpedia_5726,dbo:Name,dbo:GivenName,1
dbpedia_5726,dbo:Name,dbo:Surname,0
dbpedia_5726,dbo:Name,dbo:Name,1
dbpedia_5726,dbo:Name,dbo:MeanOfTransportation,0
dbpedia_18193,dbo:Agent,dbo:RecordLabel,1
dbpedia_18193,dbo:Agent,dbo:RecordLabel,0
dbpedia_18193,dbo:Agent,dbo:Company,1
dbpedia_18193,dbo:Agent,dbo:PoliticalParty,0
dbpedia_18193,dbo:Agent,dbo:Organisation,1
dbpedia_18193,dbo:Agent,dbo:Family,0
dbpedia_18193,dbo:Agent,dbo:Agent,1
dbpedia_18193,dbo:Agent,dbo:Award,0
dbpedia_13584,dbo:Media,dbo:Media,1
dbpedia_13584,dbo:Media,dbo:Work,0
dbpedia_23371,dbo:Agent,dbo:Royalty,1
dbpedia_23371,dbo:Agent,dbo:Architect,0
dbpedia_23371,dbo:Agent,dbo:Person,1
dbpedia_23371,dbo:Agent,dbo:Family,0
dbpedia_23371,dbo:Agent,dbo:Agent,1
dbpedia_23371,dbo:Agent,dbo:Currency,0
dbpedia_6884,dbo:Work,dbo:Work,1
dbpedia_6884,dbo:Work,dbo:BaseballTeam,0
dbpedia_9591,dbo:Work,dbo:VideoGame,1
dbpedia_9591,dbo:Work,dbo:VideoGame,0
dbpedia_9591,dbo:Work,dbo:Software,1
dbpedia_9591,dbo:Work,dbo:Website,0
dbpedia_9591,dbo:Work,dbo:Work,1
dbpedia_9591,dbo:Work,dbo:MusicalArtist,0
dbpedia_20929,dbo:Location,dbo:Country,1
dbpedia_20929,dbo:Location,dbo:Department,0
dbpedia_20929,dbo:Location,dbo:PopulatedPlace,1
dbpedia_20929,dbo:Location,dbo:SkiResort,0
dbpedia_20929,dbo:Location,dbo:Place,1
dbpedia_20929,dbo:Location,dbo:CelestialBody,0
dbpedia_20929,dbo:Location,dbo:Location,1
dbpedia_20929,dbo:Location,dbo:SoccerClub,0
dbpedia_5821,dbo:Agent,dbo:Person,1
dbpedia_5821,dbo:Agent,dbo:Family,0
dbpedia_5821,dbo:Agent,dbo:Agent,1
dbpedia_5821,dbo:Agent,dbo:Species,0
dbpedia_18863,dbo:Agent,dbo:HockeyTeam,1
dbpedia_18863,dbo:Agent,dbo:BaseballTeam,0
dbpedia_18863,dbo:Agent,dbo:SportsTeam,1
dbpedia_18863,dbo:Agent,dbo:PoliticalParty,0
dbpedia_18863,dbo:Agent,dbo:Organisation,1
dbpedia_18863,dbo:Agent,dbo:Family,0
dbpedia_18863,dbo:Agent,dbo:Agent,1
dbpedia_18863,dbo:Agent,dbo:MedicalSpecialty,0
dbpedia_2289,dbo:Agent,dbo:Person,1
dbpedia_2289,dbo:Agent,dbo:Family,0
dbpedia_2289,dbo:Agent,dbo:Agent,1
dbpedia_2289,dbo:Agent,dbo:Activity,0
dbpedia_16001,dbo:Agent,dbo:Person,1
dbpedia_16001,dbo:Agent,dbo:Family,0
dbpedia_16001,dbo:Agent,dbo:Agent,1
dbpedia_16001,dbo:Agent,dbo:Person,0
dbpedia_13998,dbo:Work,dbo:Book,1
dbpedia_13998,dbo:Work,dbo:Play,0
dbpedia_13998,dbo:Work,dbo:WrittenWork,1
dbpedia_13998,dbo:Work,dbo:Website,0
dbpedia_13998,dbo:Work,dbo:Work,1
dbpedia_13998,dbo:Work,dbo:Name,0
dbpedia_21535,dbo:Device,dbo:InformationAppliance,1
dbpedia_21535,dbo:Device,dbo:Weapon,0
dbpedia_21535,dbo:Device,dbo:Device,1
dbpedia_21535,dbo:Device,dbo:Event,0
dbpedia_515,dbo:Agent,dbo:Person,1
dbpedia_515,dbo:Agent,dbo:Family,0
dbpedia_515,dbo:Agent,dbo:Agent,1
dbpedia_515,dbo:Agent,dbo:Disease,0
dbpedia_11648,dbo:Agent,dbo:Person,1
dbpedia_11648,dbo:Agent,dbo:Family,0
dbpedia_11648,dbo:Agent,dbo:Agent,1
dbpedia_11648,dbo:Agent,dbo:Species,0
dbpedia_17336,dbo:Location,dbo:RailwayStation,1
dbpedia_17336,dbo:Location,dbo:MetroStation,0
dbpedia_17336,dbo:Location,dbo:Station,1
dbpedia_17336,dbo:Location,dbo:Airport,0
dbpedia_17336,dbo:Location,dbo:Infrastructure,1
dbpedia_17336,dbo:Location,dbo:Zoo,0
dbpedia_17336,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_17336,dbo:Location,dbo:SkiResort,0
dbpedia_17336,dbo:Location,dbo:Place,1
dbpedia_17336,dbo:Location,dbo:CelestialBody,0
dbpedia_17336,dbo:Location,dbo:Location,1
dbpedia_17336,dbo:Location,dbo:Agent,0
dbpedia_23192,dbo:Agent,dbo:Organisation,1
dbpedia_23192,dbo:Agent,dbo:Family,0
dbpedia_23192,dbo:Agent,dbo:Agent,1
dbpedia_23192,dbo:Agent,dbo:River,0
dbpedia_21157,dbo:Agent,dbo:MusicalArtist,1
dbpedia_21157,dbo:Agent,dbo:Actor,0
dbpedia_21157,dbo:Agent,dbo:Artist,1
dbpedia_21157,dbo:Agent,dbo:Architect,0
dbpedia_21157,dbo:Agent,dbo:Person,1
dbpedia_21157,dbo:Agent,dbo:Family,0
dbpedia_21157,dbo:Agent,dbo:Agent,1
dbpedia_21157,dbo:Agent,dbo:Activity,0
dbpedia_7233,dbo:Agent,dbo:Person,1
dbpedia_7233,dbo:Agent,dbo:Family,0
dbpedia_7233,dbo:Agent,dbo:Agent,1
dbpedia_7233,dbo:Agent,dbo:City,0
dbpedia_5383,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_5383,dbo:TopicalConcept,dbo:Activity,0
dbpedia_5383,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_5383,dbo:TopicalConcept,dbo:Food,0
dbpedia_14206,dbo:Work,dbo:TelevisionShow,1
dbpedia_14206,dbo:Work,dbo:Website,0
dbpedia_14206,dbo:Work,dbo:Work,1
dbpedia_14206,dbo:Work,dbo:TopicalConcept,0
dbpedia_19789,dbo:Agent,dbo:SoccerPlayer,1
dbpedia_19789,dbo:Agent,dbo:Surfer,0
dbpedia_19789,dbo:Agent,dbo:Athlete,1
dbpedia_19789,dbo:Agent,dbo:Architect,0
dbpedia_19789,dbo:Agent,dbo:Person,1
dbpedia_19789,dbo:Agent,dbo:Family,0
dbpedia_19789,dbo:Agent,dbo:Agent,1
dbpedia_19789,dbo:Agent,dbo:HorseRace,0
dbpedia_17431,dbo:Agent,dbo:Company,1
dbpedia_17431,dbo:Agent,dbo:PoliticalParty,0
dbpedia_17431,dbo:Agent,dbo:Organisation,1
dbpedia_17431,dbo:Agent,dbo:Family,0
dbpedia_17431,dbo:Agent,dbo:Agent,1
dbpedia_17431,dbo:Agent,dbo:EthnicGroup,0
dbpedia_14920,dbo:MeanOfTransportation,dbo:Ship,1
dbpedia_14920,dbo:MeanOfTransportation,dbo:Ship,0
dbpedia_14920,dbo:MeanOfTransportation,dbo:MeanOfTransportation,1
dbpedia_14920,dbo:MeanOfTransportation,dbo:Holiday,0
dbpedia_22180,dbo:PoliticalParty,dbo:PoliticalParty,1
dbpedia_22180,dbo:PoliticalParty,dbo:TimePeriod,0
dbpedia_6103,dbo:Location,dbo:City,1
dbpedia_6103,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_6103,dbo:Location,dbo:Settlement,1
dbpedia_6103,dbo:Location,dbo:Department,0
dbpedia_6103,dbo:Location,dbo:PopulatedPlace,1
dbpedia_6103,dbo:Location,dbo:SkiResort,0
dbpedia_6103,dbo:Location,dbo:Place,1
dbpedia_6103,dbo:Location,dbo:CelestialBody,0
dbpedia_6103,dbo:Location,dbo:Location,1
dbpedia_6103,dbo:Location,dbo:Event,0
dbpedia_6480,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_6480,dbo:TopicalConcept,dbo:Type,0
dbpedia_6480,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_6480,dbo:TopicalConcept,dbo:PoliticalParty,0
dbpedia_13518,dbo:Location,dbo:Bridge,1
dbpedia_13518,dbo:Location,dbo:RailwayLine,0
dbpedia_13518,dbo:Location,dbo:RouteOfTransportation,1
dbpedia_13518,dbo:Location,dbo:Airport,0
dbpedia_13518,dbo:Location,dbo:Infrastructure,1
dbpedia_13518,dbo:Location,dbo:Zoo,0
dbpedia_13518,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_13518,dbo:Location,dbo:SkiResort,0
dbpedia_13518,dbo:Location,dbo:Place,1
dbpedia_13518,dbo:Location,dbo:CelestialBody,0
dbpedia_13518,dbo:Location,dbo:Location,1
dbpedia_13518,dbo:Location,dbo:Work,0
dbpedia_5668,dbo:Agent,dbo:Library,1
dbpedia_5668,dbo:Agent,dbo:Library,0
dbpedia_5668,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_5668,dbo:Agent,dbo:PoliticalParty,0
dbpedia_5668,dbo:Agent,dbo:Organisation,1
dbpedia_5668,dbo:Agent,dbo:Family,0
dbpedia_5668,dbo:Agent,dbo:Agent,1
dbpedia_5668,dbo:Agent,dbo:CollegeCoach,0
dbpedia_4441,dbo:Location,dbo:City,1
dbpedia_4441,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_4441,dbo:Location,dbo:Settlement,1
dbpedia_4441,dbo:Location,dbo:Department,0
dbpedia_4441,dbo:Location,dbo:PopulatedPlace,1
dbpedia_4441,dbo:Location,dbo:SkiResort,0
dbpedia_4441,dbo:Location,dbo:Place,1
dbpedia_4441,dbo:Location,dbo:CelestialBody,0
dbpedia_4441,dbo:Location,dbo:Location,1
dbpedia_4441,dbo:Location,dbo:Disease,0
dbpedia_19518,dbo:Agent,dbo:FormulaOneRacer,1
dbpedia_19518,dbo:Agent,dbo:NascarDriver,0
dbpedia_19518,dbo:Agent,dbo:RacingDriver,1
dbpedia_19518,dbo:Agent,dbo:RacingDriver,0
dbpedia_19518,dbo:Agent,dbo:MotorsportRacer,1
dbpedia_19518,dbo:Agent,dbo:Surfer,0
dbpedia_19518,dbo:Agent,dbo:Athlete,1
dbpedia_19518,dbo:Agent,dbo:Architect,0
dbpedia_19518,dbo:Agent,dbo:Person,1
dbpedia_19518,dbo:Agent,dbo:Family,0
dbpedia_19518,dbo:Agent,dbo:Agent,1
dbpedia_19518,dbo:Agent,dbo:PersonFunction,0
dbpedia_23294,dbo:Work,dbo:Song,1
dbpedia_23294,dbo:Work,dbo:Song,0
dbpedia_23294,dbo:Work,dbo:MusicalWork,1
dbpedia_23294,dbo:Work,dbo:Website,0
dbpedia_23294,dbo:Work,dbo:Work,1
dbpedia_23294,dbo:Work,dbo:Biomolecule,0
dbpedia_16835,dbo:Award,dbo:Award,1
dbpedia_16835,dbo:Award,dbo:ChemicalSubstance,0
dbpedia_8150,dbo:Agent,dbo:Organisation,1
dbpedia_8150,dbo:Agent,dbo:Family,0
dbpedia_8150,dbo:Agent,dbo:Agent,1
dbpedia_8150,dbo:Agent,dbo:MountainRange,0
dbpedia_1159,dbo:PersonFunction,dbo:Profession,1
dbpedia_1159,dbo:PersonFunction,dbo:Profession,0
dbpedia_1159,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_1159,dbo:PersonFunction,dbo:PublicService,0
dbpedia_22029,dbo:Agent,dbo:Astronaut,1
dbpedia_22029,dbo:Agent,dbo:Architect,0
dbpedia_22029,dbo:Agent,dbo:Person,1
dbpedia_22029,dbo:Agent,dbo:Family,0
dbpedia_22029,dbo:Agent,dbo:Agent,1
dbpedia_22029,dbo:Agent,dbo:Disease,0
dbpedia_20176,dbo:Location,dbo:Country,1
dbpedia_20176,dbo:Location,dbo:Department,0
dbpedia_20176,dbo:Location,dbo:PopulatedPlace,1
dbpedia_20176,dbo:Location,dbo:SkiResort,0
dbpedia_20176,dbo:Location,dbo:Place,1
dbpedia_20176,dbo:Location,dbo:CelestialBody,0
dbpedia_20176,dbo:Location,dbo:Location,1
dbpedia_20176,dbo:Location,dbo:Activity,0
dbpedia_11295,dbo:Agent,dbo:Band,1
dbpedia_11295,dbo:Agent,dbo:PoliticalParty,0
dbpedia_11295,dbo:Agent,dbo:Group,1
dbpedia_11295,dbo:Agent,dbo:SportsTeam,0
dbpedia_11295,dbo:Agent,dbo:Organisation,1
dbpedia_11295,dbo:Agent,dbo:Family,0
dbpedia_11295,dbo:Agent,dbo:Agent,1
dbpedia_11295,dbo:Agent,dbo:Activity,0
dbpedia_2611,dbo:Agent,dbo:Person,1
dbpedia_2611,dbo:Agent,dbo:Family,0
dbpedia_2611,dbo:Agent,dbo:Agent,1
dbpedia_2611,dbo:Agent,dbo:TimePeriod,0
dbpedia_21833,dbo:Location,dbo:River,1
dbpedia_21833,dbo:Location,dbo:River,0
dbpedia_21833,dbo:Location,dbo:Stream,1
dbpedia_21833,dbo:Location,dbo:Lake,0
dbpedia_21833,dbo:Location,dbo:BodyOfWater,1
dbpedia_21833,dbo:Location,dbo:Crater,0
dbpedia_21833,dbo:Location,dbo:NaturalPlace,1
dbpedia_21833,dbo:Location,dbo:SkiResort,0
dbpedia_21833,dbo:Location,dbo:Place,1
dbpedia_21833,dbo:Location,dbo:CelestialBody,0
dbpedia_21833,dbo:Location,dbo:Location,1
dbpedia_21833,dbo:Location,dbo:Device,0
dbpedia_6858,dbo:Device,dbo:Weapon,1
dbpedia_6858,dbo:Device,dbo:Weapon,0
dbpedia_6858,dbo:Device,dbo:Device,1
dbpedia_6858,dbo:Device,dbo:Currency,0
dbpedia_20730,dbo:Work,dbo:TelevisionShow,1
dbpedia_20730,dbo:Work,dbo:Website,0
dbpedia_20730,dbo:Work,dbo:Work,1
dbpedia_20730,dbo:Work,dbo:Media,0
dbpedia_14488,dbo:Location,dbo:State,1
dbpedia_14488,dbo:Location,dbo:Department,0
dbpedia_14488,dbo:Location,dbo:Country,1
dbpedia_14488,dbo:Location,dbo:Street,0
dbpedia_14488,dbo:Location,dbo:PopulatedPlace,1
dbpedia_14488,dbo:Location,dbo:SkiResort,0
dbpedia_14488,dbo:Location,dbo:Place,1
dbpedia_14488,dbo:Location,dbo:CelestialBody,0
dbpedia_14488,dbo:Location,dbo:Location,1
dbpedia_14488,dbo:Location,dbo:Currency,0
dbpedia_20698,dbo:MountainRange,dbo:MountainRange,1
dbpedia_20698,dbo:MountainRange,dbo:Language,0
dbpedia_3079,dbo:TopicalConcept,dbo:Ideology,1
dbpedia_3079,dbo:TopicalConcept,dbo:Type,0
dbpedia_3079,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_3079,dbo:TopicalConcept,dbo:SoccerClub,0
dbpedia_18257,dbo:Location,dbo:City,1
dbpedia_18257,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_18257,dbo:Location,dbo:Settlement,1
dbpedia_18257,dbo:Location,dbo:Department,0
dbpedia_18257,dbo:Location,dbo:PopulatedPlace,1
dbpedia_18257,dbo:Location,dbo:SkiResort,0
dbpedia_18257,dbo:Location,dbo:Place,1
dbpedia_18257,dbo:Location,dbo:CelestialBody,0
dbpedia_18257,dbo:Location,dbo:Location,1
dbpedia_18257,dbo:Location,dbo:Species,0
dbpedia_19265,dbo:Agent,dbo:Person,1
dbpedia_19265,dbo:Agent,dbo:Family,0
dbpedia_19265,dbo:Agent,dbo:Agent,1
dbpedia_19265,dbo:Agent,dbo:ChemicalSubstance,0
dbpedia_19445,dbo:Agent,dbo:University,1
dbpedia_19445,dbo:Agent,dbo:Library,0
dbpedia_19445,dbo:Agent,dbo:EducationalInstitution,1
dbpedia_19445,dbo:Agent,dbo:PoliticalParty,0
dbpedia_19445,dbo:Agent,dbo:Organisation,1
dbpedia_19445,dbo:Agent,dbo:Family,0
dbpedia_19445,dbo:Agent,dbo:Agent,1
dbpedia_19445,dbo:Agent,dbo:Media,0
dbpedia_1562,dbo:Award,dbo:Award,1
dbpedia_1562,dbo:Award,dbo:UnitOfWork,0
dbpedia_2088,dbo:Agent,dbo:Person,1
dbpedia_2088,dbo:Agent,dbo:Family,0
dbpedia_2088,dbo:Agent,dbo:Agent,1
dbpedia_2088,dbo:Agent,dbo:Food,0
dbpedia_10724,dbo:Media,dbo:Media,1
dbpedia_10724,dbo:Media,dbo:BaseballTeam,0
dbpedia_18294,dbo:Agent,dbo:OfficeHolder,1
dbpedia_18294,dbo:Agent,dbo:Architect,0
dbpedia_18294,dbo:Agent,dbo:Person,1
dbpedia_18294,dbo:Agent,dbo:Family,0
dbpedia_18294,dbo:Agent,dbo:Agent,1
dbpedia_18294,dbo:Agent,dbo:Species,0
dbpedia_12140,dbo:Work,dbo:VideoGame,1
dbpedia_12140,dbo:Work,dbo:VideoGame,0
dbpedia_12140,dbo:Work,dbo:Software,1
dbpedia_12140,dbo:Work,dbo:Website,0
dbpedia_12140,dbo:Work,dbo:Work,1
dbpedia_12140,dbo:Work,dbo:Food,0
dbpedia_3211,dbo:Agent,dbo:SportsTeam,1
dbpedia_3211,dbo:Agent,dbo:PoliticalParty,0
dbpedia_3211,dbo:Agent,dbo:Organisation,1
dbpedia_3211,dbo:Agent,dbo:Family,0
dbpedia_3211,dbo:Agent,dbo:Agent,1
dbpedia_3211,dbo:Agent,dbo:PublicService,0
dbpedia_9857,dbo:Location,dbo:Country,1
dbpedia_9857,dbo:Location,dbo:Department,0
dbpedia_9857,dbo:Location,dbo:State,1
dbpedia_9857,dbo:Location,dbo:Street,0
dbpedia_9857,dbo:Location,dbo:PopulatedPlace,1
dbpedia_9857,dbo:Location,dbo:SkiResort,0
dbpedia_9857,dbo:Location,dbo:Place,1
dbpedia_9857,dbo:Location,dbo:CelestialBody,0
dbpedia_9857,dbo:Location,dbo:Location,1
dbpedia_9857,dbo:Location,dbo:University,0
dbpedia_22593,dbo:Location,dbo:Country,1
dbpedia_22593,dbo:Location,dbo:Department,0
dbpedia_22593,dbo:Location,dbo:PopulatedPlace,1
dbpedia_22593,dbo:Location,dbo:SkiResort,0
dbpedia_22593,dbo:Location,dbo:Place,1
dbpedia_22593,dbo:Location,dbo:CelestialBody,0
dbpedia_22593,dbo:Location,dbo:Location,1
dbpedia_22593,dbo:Location,dbo:HorseRace,0
dbpedia_13989,dbo:Location,dbo:Country,1
dbpedia_13989,dbo:Location,dbo:Department,0
dbpedia_13989,dbo:Location,dbo:State,1
dbpedia_13989,dbo:Location,dbo:Street,0
dbpedia_13989,dbo:Location,dbo:PopulatedPlace,1
dbpedia_13989,dbo:Location,dbo:SkiResort,0
dbpedia_13989,dbo:Location,dbo:Place,1
dbpedia_13989,dbo:Location,dbo:CelestialBody,0
dbpedia_13989,dbo:Location,dbo:Location,1
dbpedia_13989,dbo:Location,dbo:Name,0
dbpedia_21773,dbo:Work,dbo:Magazine,1
dbpedia_21773,dbo:Work,dbo:AcademicJournal,0
dbpedia_21773,dbo:Work,dbo:PeriodicalLiterature,1
dbpedia_21773,dbo:Work,dbo:Play,0
dbpedia_21773,dbo:Work,dbo:WrittenWork,1
dbpedia_21773,dbo:Work,dbo:Website,0
dbpedia_21773,dbo:Work,dbo:Work,1
dbpedia_21773,dbo:Work,dbo:PersonFunction,0
dbpedia_12457,dbo:Agent,dbo:Person,1
dbpedia_12457,dbo:Agent,dbo:Family,0
dbpedia_12457,dbo:Agent,dbo:Agent,1
